Date,Price,Open,High,Low,Vol.,Change %
2019-12-18,5700,5601,5790,5570,714.97K,0.88%
2019-12-17,5650,5750.1,5735,5561,336.58K,-1.74%
2019-12-16,5750.1,5749,5857,5725,185.40K,0.02%
2019-12-13,5749,5730.1,5900,5720,494.89K,1.39%
2019-12-12,5670,5620,5676,5570,434.67K,1.96%
2019-12-11,5561,5336,5573,5400,700.83K,4.22%
2019-12-10,5336,5180,5400,5179.9,707.65K,2.67%
2019-12-09,5197.1,5190,5230,5170,492.15K,-1.74%
2019-12-06,5289,5348,5358,5255,382.52K,-1.10%
2019-12-05,5348,5230,5360,5200,530.76K,3.64%
2019-12-04,5160,5221,5221,5090,864.21K,1.57%
2019-12-03,5080,5230,5235,5000,497.38K,-2.97%
2019-12-02,5235.5,5230,5275.5,5220,237.96K,0.11%
2019-11-29,5230,5150,5300,5087,201.84K,1.55%
2019-11-28,5150,5260,5261,5140,235.72K,-2.09%
2019-11-27,5260,5379,5379,5260,282.61K,-2.21%
2019-11-26,5379,5550,5550,5251,494.86K,-1.84%
2019-11-25,5480,5350,5480,5345,471.24K,2.43%
2019-11-22,5350,5300,5699,5300,224.88K,0.94%
2019-11-21,5300,5250,5350,5250,290.52K,0.95%
2019-11-20,5250,5590,5590,5225,519.16K,-2.78%
2019-11-19,5400,5513,5650,5376,236.42K,-2.05%
2019-11-18,5513,5700,5700,5500,417.94K,0.24%
2019-11-15,5500,5099,5500,5099,810.24K,12.27%
2019-11-14,4899,4800.1,5000,4820,528.82K,2.06%
2019-11-13,4800.1,5100.2,5090,4770,430.32K,-5.88%
2019-11-12,5100.2,5280,5340,5000,586.26K,-3.41%
2019-11-11,5280,5360,5390,5201,295.37K,-2.22%
2019-11-08,5400,5559,5640,5400,221.23K,-2.86%
2019-11-07,5559,5320,5559,5320,250.55K,4.49%
2019-11-06,5320,5551,5550,5302,267.64K,-4.16%
2019-11-05,5551,5680,5750,5525,667.56K,-2.27%
2019-11-04,5680,5440,5699,5440,448.30K,4.41%
2019-10-30,5440,5610.1,5650,5306,368.83K,-3.03%
2019-10-29,5610.1,5850,5790,5600,244.23K,-4.10%
2019-10-28,5850,5950,6000,5850,349.17K,-1.68%
2019-10-25,5950,6065,6100,5930,277.45K,-1.90%
2019-10-24,6065,5850,6077,5850,258.26K,2.78%
2019-10-23,5901,5970,6199,5901,111.61K,-1.16%
2019-10-22,5970,6000,6070,5901,410.18K,2.05%
2019-10-21,5850,6100,6299,5800,772.37K,-7.14%
2019-10-18,6299.9,6380,6380,6299.9,311.36K,-1.24%
2019-10-17,6379,6357,6400,6310,1.21M,0.34%
2019-10-16,6357.1,6448.6,6448.6,6350,316.01K,-1.74%
2019-10-15,6469.7,6430,6500,6430.1,276.82K,0.62%
2019-10-14,6430,6500,6600,6400,1.11M,-1.30%
2019-10-11,6514.9,6352,6530,6400,376.33K,2.56%
2019-10-10,6352,6343.6,6450,6320,219.27K,0.13%
2019-10-09,6343.6,6305.1,6350,6300,192.22K,0.61%
2019-10-08,6305.1,6365,6364,6300,189.78K,-0.94%
2019-10-07,6365,6311,6400,6311,109.85K,0.86%
2019-10-04,6311,6300,6350,6300,381.91K,0.33%
2019-10-03,6290,6270,6299,6225,365.85K,0.32%
2019-10-02,6270,6271,6315,6202,388.82K,-0.02%
2019-10-01,6271,6350,6350,6210,83.86K,-1.24%
2019-09-30,6350,6416.1,6450,6301,221.76K,-0.94%
2019-09-27,6410,6349,6500,6390,460.10K,0.96%
2019-09-26,6349,6325,6400,6300,122.75K,0.38%
2019-09-25,6325,6090,6350,6090,385.09K,1.77%
2019-09-24,6215,6360,6360,6210,202.45K,-2.28%
2019-09-23,6360,6351,6420,6290,113.04K,0.14%
2019-09-17,6351,6455.1,6455,6301,143.48K,-1.61%
2019-09-16,6455.1,6525,6525,6420,173.87K,-1.07%
2019-09-13,6525,6511.5,6640,6500,206.34K,0.38%
2019-09-12,6500,6501.1,6600,6451.1,452.10K,1.09%
2019-09-11,6430,6219,6480,6270,493.67K,3.39%
2019-09-10,6219,6250,6260,6120,650.76K,-2.75%
2019-09-09,6395,6194,6467,6250,396.45K,3.25%
2019-09-06,6194,6175,6285,6175,452.32K,0.31%
2019-09-05,6175,6020,6290,6020,424.47K,3.96%
2019-09-04,5939.7,5800,6000,5900,241.66K,2.41%
2019-09-03,5800,5900,5900,5700,226.66K,-2.19%
2019-09-02,5930,5850.1,5999,5850.1,461.45K,1.56%
2019-08-30,5839,5650.1,5930,5650,416.19K,4.28%
2019-08-29,5599.1,5299.9,5645,5400,214.24K,5.65%
2019-08-28,5299.9,5570,5685,5210.1,1.29M,-4.85%
2019-08-27,5570,5550,5683,5550,538.84K,0.36%
2019-08-26,5550,5960,6060,5500,1.26M,-6.89%
2019-08-23,5961,6349,6349,5950,414.93K,-5.38%
2019-08-22,6300,6500,6550,6220.3,397.60K,-3.08%
2019-08-21,6500,6500,6540,6320.1,225.06K,0.00%
2019-08-20,6500,6570,6650,6450,496.33K,-1.07%
2019-08-19,6570,6670,6745,6570,442.04K,-1.50%
2019-08-16,6670,6689.5,6770,6621.1,139.47K,-0.29%
2019-08-14,6689.5,6896,6810,6651.6,160.18K,-2.99%
2019-08-13,6896,6800,6979.9,6800,202.41K,1.41%
2019-08-12,6800,6890,6949.9,6799.9,301.15K,-1.31%
2019-08-09,6890,7050,6901,6822,232.32K,-2.27%
2019-08-08,7050,6855.5,7050,6855.5,277.24K,3.37%
2019-08-07,6820,6840,6880,6699.9,385.81K,-0.29%
2019-08-06,6840,6751,6929,6605,545.29K,1.32%
2019-08-05,6751,7009,7009,6750,297.88K,-5.06%
2019-08-02,7111.1,7050,7150,6950,217.25K,0.12%
2019-08-01,7102.6,7219.9,7200,7050,109.64K,-1.62%
2019-07-31,7219.9,7299.8,7350,7168,139.50K,-1.09%
2019-07-30,7299.8,7235,7349.9,7235,125.87K,0.90%
2019-07-29,7235,7251.2,7350,7140,127.01K,-0.89%
2019-07-26,7300,7298,7400,7270.1,129.80K,0.03%
2019-07-25,7298,7184,7450,7119.9,161.88K,1.59%
2019-07-24,7184,7270,7245,7170,162.13K,-1.18%
2019-07-23,7270,7350,7350,7226,271.22K,-0.82%
2019-07-22,7330,7498.8,7450,7301,366.07K,-2.25%
2019-07-19,7498.8,7410,7570,7430,372.61K,1.20%
2019-07-18,7410,7640,7639.9,7410,289.97K,-3.01%
2019-07-17,7640,7765,7820,7640,515.17K,-2.35%
2019-07-15,7823.7,7840,7940,7810,73.71K,-0.21%
2019-07-12,7840,7835,7900,7800,254.58K,0.06%
2019-07-11,7835,7762.1,7850,7795,574.00K,0.94%
2019-07-10,7762.1,7700,7789,7699,229.10K,0.68%
2019-07-09,7710,7779.7,7849,7685,341.25K,-0.90%
2019-07-08,7779.7,7712,7808.6,7700,437.51K,0.88%
2019-07-05,7712,7798.1,7798.1,7710,624.97K,-2.12%
2019-07-04,7879,7900,7940.1,7831.1,415.31K,-0.57%
