Date,Price,Open,High,Low,Vol.,Change %
2019-11-29,144.69,145.22,146.04,143.75,70.63M ,-0.36%
2019-11-28,145.22,146.02,145.24,143.37,33.09M ,-0.55%
2019-11-27,146.02,143.82,146.16,144.28,93.93M ,1.52%
2019-11-26,143.82,144.67,145.21,143.35,231.37M ,-0.58%
2019-11-25,144.67,145.78,146.61,144.61,53.91M ,-1.52%
2019-11-22,146.91,145.64,146.91,140.07,86.35M ,0.87%
2019-11-21,145.64,144.3,146.02,142.6,75.86M ,0.93%
2019-11-20,144.3,141.47,144.3,140.07,160.14M ,2.00%
2019-11-19,141.47,141.47,141.47,139.6,117.22M ,0.00%
2019-11-18,141.47,140.53,143.81,139.13,61.47M ,0.59%
2019-11-15,140.65,137.72,145.21,137.72,117.22M ,2.26%
2019-11-14,137.54,135.85,137.54,135.8,147.30M ,1.24%
2019-11-13,135.85,136.32,136.32,133.23,262.80M ,-0.34%
2019-11-12,136.32,136.27,137.73,133.04,226.62M ,0.03%
2019-11-11,136.27,134.91,136.77,134.9,127.69M ,1.01%
2019-11-08,134.91,134.91,135.66,133.99,144.28M ,0.07%
2019-11-07,134.82,134.02,134.82,132.11,146.60M ,0.59%
2019-11-06,134.02,135.76,135.85,132.1,119.19M ,-1.28%
2019-11-05,135.76,133.99,136.32,132.52,248.82M ,0.76%
2019-11-04,134.73,129.76,134.91,129.76,270.36M ,3.83%
2019-10-30,129.76,131.03,131.17,125.08,210.09M ,-0.97%
2019-10-29,131.03,130.84,131.03,129.76,109.94M ,0.14%
2019-10-28,130.84,128.15,131.06,127.84,130.01M ,2.10%
2019-10-25,128.15,129.76,129.76,128.15,49.70M ,-1.24%
2019-10-24,129.76,128.17,130.23,127.42,154.54M ,1.24%
2019-10-23,128.17,130.23,130.42,126.97,140.14M ,-1.58%
2019-10-22,130.23,128.02,130.97,126.57,139.78M ,1.73%
2019-10-21,128.02,125.54,129.76,125.54,106.03M ,-2.25%
2019-10-18,130.97,127.89,130.97,127.44,140.28M ,2.41%
2019-10-17,127.89,128.82,129.76,127.42,74.47M ,-0.73%
2019-10-16,128.82,129.76,130.32,126.72,79.84M ,-0.72%
2019-10-15,129.76,129.98,130.42,129.03,87.37M ,-0.17%
2019-10-14,129.98,130.32,130.32,129.45,109.39M ,-0.27%
2019-10-11,130.32,128.82,130.7,128.36,106.32M ,1.16%
2019-10-10,128.82,127.14,128.82,127.14,60.98M ,0.73%
2019-10-09,127.89,127.98,128.82,127.23,53.54M ,-0.07%
2019-10-08,127.98,128.12,128.23,127.23,93.27M ,-0.11%
2019-10-07,128.12,127.89,128.26,127.42,49.97M ,0.18%
2019-10-04,127.89,126.48,127.89,126.48,112.43M ,1.11%
2019-10-03,126.48,126.95,126.95,125.83,119.69M ,-0.37%
2019-10-02,126.95,126,126.95,125.11,198.80M ,0.75%
2019-10-01,126,125.08,126.25,124.61,145.30M ,0.74%
2019-09-30,125.08,122.83,125.45,122.83,147.83M ,1.83%
2019-09-27,122.83,121.33,123.66,121.33,160.26M ,1.24%
2019-09-26,121.33,121.7,121.8,120.4,62.04M ,-0.31%
2019-09-25,121.7,120.86,121.7,119.92,118.72M ,0.70%
2019-09-24,120.86,117.04,121.09,117.04,186.82M ,0.68%
2019-09-23,120.04,121.33,121.8,119.6,155.99M ,-1.06%
2019-09-17,121.33,119.65,121.33,119.03,174.14M ,0.39%
2019-09-16,120.86,117.57,120.86,117.11,210.52M ,2.80%
2019-09-13,117.57,116.07,118.05,114.82,187.16M ,1.29%
2019-09-12,116.07,114.78,117.1,112.54,133.41M ,1.13%
2019-09-11,114.78,113.34,114.78,112.43,83.00M ,1.27%
2019-09-10,113.34,112.42,113.36,111.96,141.73M ,0.80%
2019-09-09,112.44,111.68,112.89,111.51,45.30M ,0.68%
2019-09-06,111.68,111.93,112.43,111.13,78.43M ,-0.23%
2019-09-05,111.93,110.37,112.42,110.77,39.28M ,1.42%
2019-09-04,110.37,110.13,111.21,109.8,35.33M ,0.21%
2019-09-03,110.13,110.19,110.55,109.62,87.39M ,-0.05%
2019-09-02,110.19,109.64,110.41,109.61,10.16M ,-0.50%
2019-08-30,110.74,109.51,110.74,109.66,115.29M ,1.12%
2019-08-29,109.51,108.62,110.18,108.62,35.38M ,0.82%
2019-08-28,108.62,108.21,108.87,107.94,185.06M ,0.38%
2019-08-27,108.21,108.68,110.03,108.21,230.49M ,-0.43%
2019-08-26,108.68,108.68,109.51,107.83,73.76M ,0.00%
2019-08-23,108.68,110.09,111.19,108.55,133.17M ,-1.29%
2019-08-22,110.09,110.27,111.02,109.92,48.02M ,-0.67%
2019-08-21,110.83,109.62,111.36,109.62,87.87M ,1.11%
2019-08-20,109.62,109.13,110.02,109.15,113.83M ,0.45%
2019-08-19,109.13,108.87,110.45,108.87,58.89M ,0.24%
2019-08-16,108.87,108.68,109.43,108.53,83.02M ,0.17%
2019-08-14,108.68,107.93,108.68,107.71,156.64M ,0.69%
2019-08-13,107.93,106.81,109.15,106.49,183.38M ,1.05%
2019-08-12,106.81,110.57,107.46,105.49,134.25M ,-3.41%
2019-08-09,110.57,109.33,111.87,108.95,61.60M ,1.14%
2019-08-08,109.33,107.57,109.33,107.33,59.84M ,1.63%
2019-08-07,107.57,106.32,108.2,105.78,50.70M ,1.16%
2019-08-06,106.34,106.53,107.65,105.87,140.13M ,-0.18%
2019-08-05,106.53,108.68,108.68,105.87,67.36M ,-1.98%
2019-08-02,108.68,109.5,109.09,108.31,62.80M ,-0.75%
2019-08-01,109.5,108.83,109.99,108.96,79.83M ,0.62%
2019-07-31,108.83,109.34,110.46,108.54,87.91M ,-0.46%
2019-07-30,109.34,110.37,110.37,109.26,35.84M ,-0.93%
2019-07-29,110.37,110.16,110.51,109.26,55.22M ,0.19%
2019-07-26,110.16,109.62,110.55,109.62,90.00M ,0.49%
2019-07-25,109.63,109.62,110.09,108.77,146.08M ,0.52%
2019-07-24,109.05,108.52,109.86,108.52,89.84M ,-0.51%
2019-07-23,109.62,109.86,110.3,109.62,195.24M ,-0.22%
2019-07-22,109.86,109.82,110.32,109.62,100.50M ,0.03%
2019-07-19,109.82,108.75,110.09,108.64,123.29M ,0.99%
2019-07-18,108.75,108.68,108.9,108.04,75.83M ,0.06%
2019-07-17,108.68,108.68,109,108.27,135.15M ,0.26%
2019-07-15,108.4,107.96,108.51,107.75,27.63M ,0.41%
2019-07-12,107.96,108.96,108.96,107.74,65.68M ,-0.92%
2019-07-11,108.96,108.68,109.24,108.35,210.64M ,0.26%
2019-07-10,108.68,107.74,109.15,107.74,76.15M ,0.00%
2019-07-09,108.68,108.21,108.68,107.28,50.49M ,0.43%
2019-07-08,108.21,108.52,108.91,107.75,44.43M ,-1.28%
2019-07-05,109.62,108.68,109.62,108.31,34.86M ,-0.43%
2019-07-04,110.09,110.32,110.09,109.38,7.72M ,-0.21%
2019-07-03,110.32,110.32,110.92,109.34,51.01M ,0.00%
2019-07-02,110.32,111.82,112.3,110.09,80.54M ,-1.34%
