Date,Price,Open,High,Low,Vol.,Change %
2019-12-18,1892.37,1956.18,1959.37,1861.66,3.14M,-3.26%
2019-12-17,1956.18,1989.08,1999.35,1945.31,1.97M,-1.65%
2019-12-16,1989.08,1994.07,2038.84,1989.08,1.46M,0.76%
2019-12-13,1974.13,1931.26,1983.1,1944.22,3.79M,2.22%
2019-12-12,1931.26,1939.23,1939.23,1906.33,2.10M,-0.41%
2019-12-11,1939.23,1874.43,1963.16,1883.4,3.03M,3.46%
2019-12-10,1874.43,1894.37,1894.37,1855.48,625.74K,-1.05%
2019-12-09,1894.37,1816.6,1907.33,1816.6,1.94M,2.76%
2019-12-06,1843.42,1864.45,1882.4,1774.72,1.66M,-1.18%
2019-12-05,1865.45,1824.57,1894.37,1824.57,2.68M,2.24%
2019-12-04,1824.57,1735.84,1834.54,1735.84,2.40M,5.11%
2019-12-03,1735.84,1716.89,1774.72,1716.89,2.47M,1.10%
2019-12-02,1716.89,1739.83,1758.87,1705.93,2.14M,-1.32%
2019-11-29,1739.83,1697.05,1754.78,1714.9,1.24M,2.52%
2019-11-28,1697.05,1763.76,1744.81,1697.05,1.32M,-3.78%
2019-11-27,1763.76,1704.93,1772.73,1704.93,3.00M,3.45%
2019-11-26,1704.93,1774.72,1784.69,1695.96,7.32M,-3.93%
2019-11-25,1774.72,1799.65,1828.56,1766.65,1.52M,-1.39%
2019-11-22,1799.65,1834.54,1844.52,1794.66,1.80M,-1.90%
2019-11-21,1834.54,1844.52,1854.48,1814.9,2.45M,-0.54%
2019-11-20,1844.52,1844.52,1867.45,1825.67,3.40M,0.00%
2019-11-19,1844.52,1869.44,1869.44,1824.47,2.04M,-1.33%
2019-11-18,1869.44,1868.44,1906.33,1766.65,3.15M,0.05%
2019-11-15,1868.44,1756.88,1892.37,1824.57,4.07M,6.35%
2019-11-14,1756.88,1699.94,1787.68,1704.93,3.46M,3.35%
2019-11-13,1699.94,1784.69,1792.67,1696.06,2.17M,-4.75%
2019-11-12,1784.69,1793.67,1793.67,1695.96,4.59M,-0.50%
2019-11-11,1793.67,1814.6,1808.52,1774.72,3.51M,-1.15%
2019-11-08,1814.6,1783.7,1824.57,1732.85,3.72M,1.39%
2019-11-07,1789.68,1694.96,1789.68,1694.96,3.31M,5.59%
2019-11-06,1694.96,1716.89,1705.93,1645.61,2.63M,-1.28%
2019-11-05,1716.89,1744.71,1754.78,1704.93,4.52M,-1.59%
2019-11-04,1744.71,1695.96,1780.41,1695.96,3.53M,3.54%
2019-10-30,1684.99,1793.67,1794.66,1665.05,3.95M,-6.06%
2019-10-29,1793.67,1824.57,1823.38,1754.78,2.47M,-1.69%
2019-10-28,1824.57,1794.66,1834.44,1776.72,1.33M,1.67%
2019-10-25,1794.66,1834.44,1833.55,1794.66,1.45M,-2.17%
2019-10-24,1834.44,1773.53,1834.44,1754.88,2.79M,3.43%
2019-10-23,1773.53,1794.66,1814.6,1764.75,3.25M,-1.18%
2019-10-22,1794.66,1744.81,1814.6,1741.32,4.47M,2.86%
2019-10-21,1744.81,1858.47,1794.66,1714.9,3.15M,-6.12%
2019-10-18,1858.47,1834.44,1858.47,1824.57,917.09K,1.31%
2019-10-17,1834.44,1812.61,1849.5,1812.41,2.29M,1.20%
2019-10-16,1812.61,1834.54,1834.54,1798.65,2.47M,-1.46%
2019-10-15,1839.53,1834.54,1839.53,1810.71,1.04M,0.27%
2019-10-14,1834.54,1819.59,1854.39,1809.62,1.47M,0.82%
2019-10-11,1819.59,1764.75,1819.59,1764.75,3.68M,3.40%
2019-10-10,1759.77,1694.96,1759.77,1696.95,1.94M,3.82%
2019-10-09,1694.96,1704.93,1724.87,1689.97,1.11M,-0.58%
2019-10-08,1704.93,1709.92,1715.9,1675.02,1.07M,-0.29%
2019-10-07,1709.92,1670.03,1709.92,1634.24,767.38K,2.39%
2019-10-04,1670.03,1645.11,1694.96,1669.93,735.72K,1.52%
2019-10-03,1645.11,1654.98,1656.07,1622.38,923.04K,-0.60%
2019-10-02,1654.98,1660.26,1665.05,1645.11,1.39M,-0.38%
2019-10-01,1661.36,1690.97,1690.97,1650.09,1.55M,-1.75%
2019-09-30,1690.97,1700.04,1714.9,1662.06,1.68M,-0.53%
2019-09-27,1700.04,1714.9,1754.78,1700.04,893.50K,-0.87%
2019-09-26,1714.9,1724.87,1733.84,1694.96,1.31M,-0.58%
2019-09-25,1724.87,1699.94,1733.84,1665.05,4.24M,1.47%
2019-09-24,1699.94,1744.71,1744.81,1686.09,2.49M,-2.57%
2019-09-23,1744.71,1814.6,1816.4,1744.71,4.85M,-3.94%
2019-09-17,1816.36,1795.52,1816.36,1756.91,3.00M,1.16%
2019-09-16,1795.52,1734.97,1795.52,1729.02,1.32M,3.49%
2019-09-13,1734.97,1737.45,1751.84,1725.05,1.26M,-0.14%
2019-09-12,1737.45,1719.09,1766.44,1719.09,3.15M,1.07%
2019-09-11,1719.09,1665.49,1725.94,1665.49,5.26M,3.22%
2019-09-10,1665.49,1652.59,1671.45,1647.73,2.43M,0.78%
2019-09-09,1652.59,1649.21,1667.48,1618.55,1.51M,0.20%
2019-09-06,1649.21,1699.24,1717.1,1649.21,1.72M,-2.55%
2019-09-05,1692.29,1639.19,1692.29,1639.19,1.72M,3.33%
